loja,ean,sku,nome,marca,precoDe,precoPor,oferta,print_tela_path,link
masonline,7790070433183,218547,Rebozador Preferido 500 G,Preferido,1889.00,,,,https://www.masonline.com.ar/rebozador-preferido-500-g-2/p
masonline,7790070433190,218656,Rebozador Preferido 1 Kg,Preferido,3589.00,,,,https://www.masonline.com.ar/rebozador-preferido-1-kg-2-2/p
masonline,7790070433220,219866,Rebozador Preferido Horno 500 G,Preferido,2249.00,,,,https://www.masonline.com.ar/rebozador-preferido-horno-500-g-2/p
masonline,7790070433114,218451,Arroz Parboil Gallo Oro Selección 500 G,Gallo,1319.00,,,,https://www.masonline.com.ar/arroz-gallo-oro-500-g-2/p
masonline,7790070433145,218545,Arroz Largo Fino Gallo Selección 500 G,Gallo,1159.00,,,,https://www.masonline.com.ar/arroz-gallo-largo-fino-500-g-2-2/p
masonline,7790070433091,218655,Arroz Parboil Gallo Oro Selección 1 Kg,Gallo,3129.00,,,,https://www.masonline.com.ar/arroz-gallo-oro-1-kg-2-2/p
masonline,7790070433152,218546,Arroz Gallo Integral 500 G,Gallo,1339.00,,,,https://www.masonline.com.ar/arroz-gallo-integral-500-g-2/p
masonline,7790070433244,219233,Rebozador Preferido Horno 1 Kg,Preferido,4299.00,,,,https://www.masonline.com.ar/rebozador-preferido-horno-1-kg-2/p
masonline,7790070433176,220056,Pan Rallado Preferido 1 Kg,Preferido,3589.00,,,,https://www.masonline.com.ar/pan-rallado-preferido-1-kg-2-2/p
masonline,7790070433251,219234,Rebozador Preferido Crunch 450 G,Preferido,2949.00,,,,https://www.masonline.com.ar/rebozador-preferido-crunch-450-g-2/p
masonline,7790070433237,219232,Pan Rallado Preferido Con Arjo Y Peregil 500 G,Preferido,2249.00,,,,https://www.masonline.com.ar/pan-rallado-preferido-con-arjo-y-peregil-500-g-2/p
masonline,7790070508805,161824,Mate Cocido Nobleza Gaucha En Saquitos 25u,Nobleza Gaucha,1199.00,,,,https://www.masonline.com.ar/mate-cocido-nobleza-gaucha-25-saq-2/p
masonline,7790070509017,171418,Yerba Mate Chamigo Sin Tacc 1kg,Chamigo,3449.00,,,,https://www.masonline.com.ar/yerba-mate-chamigo-sin-tacc-1kg-2/p
masonline,7790070508812,161823,Mate Cocido Nobleza Gaucha En Saquitos 50u,Nobleza Gaucha,2279.00,,,,https://www.masonline.com.ar/mate-cocido-nobleza-gaucha-50-saq-2/p
masonline,7790070507358,13449,Jugo De Limon Minerva 1lt,Minerva,6129.00,,,,https://www.masonline.com.ar/jugo-de-limon-minerva-1lt-2/p
masonline,7790070507341,13448,Jugo De Limón Eco Minerva 500 Cc,Minerva,3299.00,,,,https://www.masonline.com.ar/jugo-limon-eco-minerva-500cc-2/p
masonline,7790070507372,13450,Jugo De Limón Eco Minerva 250 G,Minerva,2049.00,,,,https://www.masonline.com.ar/jugo-limon-eco-minerva-250gr-2/p
masonline,7790070509048,174708,Yerba Mate Cruz De Malta Tradicional Sin Tacc 500 G,Cruz de Malta,2499.00,,,,https://www.masonline.com.ar/yerba-mate-cruz-de-malta-tradicional-sin-tacc-500g-2/p
masonline,7790070509109,13443,Yerba Mate Nobleza Gaucha Serena Sin Tacc 500 G,Nobleza Gaucha,2299.00,,,,https://www.masonline.com.ar/yerba-mate-nobleza-gaucha-con-palo-500-gr-2/p
masonline,7790070509116,13444,Yerba Mate Nobleza Gaucha Serena Sin Tacc 1 Kg,Nobleza Gaucha,4349.00,,,,https://www.masonline.com.ar/yerba-mate-nobleza-gaucha-con-palo-1kg-2/p
masonline,7790070509048,174708,Yerba Mate Cruz De Malta Tradicional Sin Tacc 500 G,Cruz de Malta,2499.00,,,,https://www.masonline.com.ar/yerba-mate-cruz-de-malta-tradicional-sin-tacc-500g-2/p
masonline,7790070509116,13444,Yerba Mate Nobleza Gaucha Serena Sin Tacc 1 Kg,Nobleza Gaucha,4349.00,,,,https://www.masonline.com.ar/yerba-mate-nobleza-gaucha-con-palo-1kg-2/p
masonline,7790070509048,174708,Yerba Mate Cruz De Malta Tradicional Sin Tacc 500 G,Cruz de Malta,2499.00,,,,https://www.masonline.com.ar/yerba-mate-cruz-de-malta-tradicional-sin-tacc-500g-2/p
masonline,7790070509109,13443,Yerba Mate Nobleza Gaucha Serena Sin Tacc 500 G,Nobleza Gaucha,2299.00,,,,https://www.masonline.com.ar/yerba-mate-nobleza-gaucha-con-palo-500-gr-2/p
masonline,7790070562074,218664,Premezcla Lucchetti Chipá Tipo Caseros 400 G,Lucchetti,5699.00,,,,https://www.masonline.com.ar/premezcla-lucchetti-chipa-tipo-caseros-400-g-2/p
masonline,7790070509048,174708,Yerba Mate Cruz De Malta Tradicional Sin Tacc 500 G,Cruz de Malta,2499.00,,,,https://www.masonline.com.ar/yerba-mate-cruz-de-malta-tradicional-sin-tacc-500g-2/p
masonline,7790070562180,220043,Harina Leudante Blancaflor 1 Kg,Blancaflor,2049.00,,,,https://www.masonline.com.ar/harina-leudante-blancaflor-1-kg-2-2/p
masonline,7790070509048,174708,Yerba Mate Cruz De Malta Tradicional Sin Tacc 500 G,Cruz de Malta,2499.00,,,,https://www.masonline.com.ar/yerba-mate-cruz-de-malta-tradicional-sin-tacc-500g-2/p
masonline,7790070621801,193112,Ravioles La Salteña De Pollo Y Espinaca 900g,La Salteña,7789.00,,,,https://www.masonline.com.ar/ravioles-la-saltena-de-pollo-y-espinaca-900g-2/p
masonline,7790070612106,233805,Ñoquis La Salteña De Papa 450 G,La Salteña,3099.00,,,,https://www.masonline.com.ar/noquis-la-saltena-de-papa-450-g/p
masonline,7790070509017,171418,Yerba Mate Chamigo Sin Tacc 1kg,Chamigo,3449.00,,,,https://www.masonline.com.ar/yerba-mate-chamigo-sin-tacc-1kg-2/p
masonline,7790070621856,193107,Ravioles La Salteña De Pollo Y Espinaca 450g,La Salteña,3919.00,,,,https://www.masonline.com.ar/ravioles-la-saltena-de-pollo-y-espinaca-450g-2/p
masonline,7790070621849,193108,Ravioles La Salteña De Ricotta 450g,La Salteña,3919.00,,,,https://www.masonline.com.ar/ravioles-la-saltena-de-ricotta-450g-2/p
masonline,7790070621870,193105,Ravioles La Salteña De De Jamón Y Mozzarella 450g,La Salteña,3919.00,,,,https://www.masonline.com.ar/ravioles-la-saltena-de-de-jamon-y-mozzarella-450g-2/p
masonline,7790070562258,221485,Harina De Trigo Favorita 000 1 Kg,Favorita,1039.00,,,,https://www.masonline.com.ar/harina-de-trigo-favorita-000-1-kg-2/p
masonline,7790070621887,193104,Ravioles La Salteña De Carne Y Verdura 450g,La Salteña,3919.00,,,,https://www.masonline.com.ar/ravioles-la-saltena-de-carne-y-verdura-450g-2/p
masonline,7790070622013,217197,Tapas Para Empanadas La Salteña Hojaldradas 330 G 12u,La Salteña,2159.00,,,,https://www.masonline.com.ar/tapas-para-empanadas-la-saltena-hojaldradas-330-g-12u-2/p
masonline,7790070562265,218548,Harina De Trigo Favorita 0000 1 Kg,Favorita,1499.00,,,,https://www.masonline.com.ar/harina-de-trigo-favorita-0000-1-kg-2/p
masonline,7790070622037,217745,Tapas Para Tartas La Salteña Criollas 2 U 400 G,La Salteña,2459.00,,,,https://www.masonline.com.ar/tapas-para-tartas-la-saltena-criollas-400-g-2u-2/p
masonline,7790070622044,217746,Tapas Para Tartas La Salteña Hojaldradas 2 U 400 G,La Salteña,2459.00,,,,https://www.masonline.com.ar/tapas-para-tartas-la-saltena-hojaldradas-400-g-2u-2/p
masonline,7790070621825,193110,Ñoquis La Salteña De Papa 900g,La Salteña,5879.00,,,,https://www.masonline.com.ar/noquis-la-saltena-de-papa-900g-2/p
masonline,7790070621863,193106,Ravioles La Salteña Cuatro Quesos 450g,La Salteña,3919.00,,,,https://www.masonline.com.ar/ravioles-la-saltena-cuatro-quesos-450g-2/p
masonline,7790070621962,217196,Tapas Para Empanadas La Salteña Balance 330 G 12u,La Salteña,2159.00,,,,https://www.masonline.com.ar/tapas-para-empanadas-la-saltena-balance-330-g-12u-2/p
masonline,7790070651068,212768,Vino Tinto Ruca Malen Capítulo Uno Malbec 750 Ml,Ruca Malen,10799.00,,,,https://www.masonline.com.ar/vino-tinto-ruca-malen-capitulo-uno-malbec-750ml-2/p
masonline,7790070760500,192870,Vino Tinto Aime Malbec 750ml,Aime,6199.00,,,,https://www.masonline.com.ar/vino-tinto-aime-malbec-750ml-2/p
masonline,7790070622020,217198,Tapa Para Empanadas La Salteña Criollas 330 G 12u,La Salteña,2159.00,,,,https://www.masonline.com.ar/tapa-para-empanadas-la-saltena-criollas-330-g-12u-2/p
masonline,7790070622075,217126,Tapas Para Empanadas La Salteña Libres De Gluten 330 G 12 U,La Salteña,2989.00,,,,https://www.masonline.com.ar/tapas-para-empanadas-la-saltena-libres-de-gluten-330-g-12u-2/p
masonline,7790070760517,192869,Vino Blanco Aime Chardonnay 750ml,Aime,6199.00,,,,https://www.masonline.com.ar/vino-blanco-aime-chardonnay-750ml-2/p
masonline,7790070622082,220018,Tapas Para Tartas La Salteña Libre De Gluten 2 U 380 G,La Salteña,3899.00,,,,https://www.masonline.com.ar/tapas-para-tartas-la-saltena-libre-de-gluten-380-g-2u-2/p
masonline,7790070760579,206086,Vino Tinto Benjamin Malbec 750 Ml,Benjamin Nieto,5899.00,,,,https://www.masonline.com.ar/vino-tinto-benjamin-malbec-750ml-2/p
masonline,7790070760562,206085,Vino Tinto Nieto Senetiner Benjamin Cabernet Sauvignon 750ml,Benjamin Nieto,5899.00,,,,https://www.masonline.com.ar/vino-tinto-nieto-senetiner-benjamin-cabernet-sauvignon-750ml-2/p
masonline,7790070760555,206084,Vino Blanco Nieto Senetiner Benjamin Chardonnay 750ml,Nieto Senetiner,6299.00,,,,https://www.masonline.com.ar/vino-blanco-nieto-senetiner-benjamin-chardonnay-750ml-2/p
masonline,7790070760623,206087,Vino Blanco Nieto Senetiner Benjamin Dulce Coleccion Tardia 750ml,Nieto Senetiner,6299.00,,,,https://www.masonline.com.ar/vino-blanco-nieto-senetiner-benjamin-dulce-coleccion-tardia-750ml-2/p
masonline,7790236018346,131783,Tapas La Salteña Para Empanadas Hojaldradas 610g 22u,La Salteña,3589.00,,,,https://www.masonline.com.ar/la-saltena-tapa-para-horno-22-unidades-2/p
masonline,7790070760630,213748,Vino Rosado Benjamin Nieto 750 Ml,Benjamin Nieto,6299.00,,,,https://www.masonline.com.ar/vino-rosado-benjamin-nieto-750-ml-2/p
masonline,7790070760562,206085,Vino Tinto Nieto Senetiner Benjamin Cabernet Sauvignon 750ml,Benjamin Nieto,5899.00,,,,https://www.masonline.com.ar/vino-tinto-nieto-senetiner-benjamin-cabernet-sauvignon-750ml-2/p
masonline,7790070760678,213751,Vino Blanco Benjamin Nieto Torrontes 750 Ml,Benjamin Nieto,6299.00,,,,https://www.masonline.com.ar/vino-blanco-benjamin-nieto-torrontes-750-ml-2/p
masonline,7790070760746,213755,Vino Blanco Emilia Chardonnay 750 Ml,Emilia,8399.00,,,,https://www.masonline.com.ar/vino-blanco-emilia-chardonnay-750-ml-2/p
masonline,7790070760722,213239,Vino Tinto Emilia Malbec 750ml,Emilia,7899.00,,,,https://www.masonline.com.ar/vino-tinto-emilia-malbec-750ml-2/p
masonline,7790070760760,213756,Vino Tinto Emilia Cabernet Sauvignon 750 Ml,Emilia,7899.00,,,,https://www.masonline.com.ar/vino-tinto-emilia-cabernet-sauvignon-750-ml-2/p
masonline,7790070760807,213758,Vino Blanco Nieto Senetiner Chardonnay 750 Ml,Nieto Senetiner,10299.00,,,,https://www.masonline.com.ar/vino-blanco-nieto-senetiner-chardonnay-750-ml-2/p
masonline,7790070760722,213239,Vino Tinto Emilia Malbec 750ml,Emilia,7899.00,,,,https://www.masonline.com.ar/vino-tinto-emilia-malbec-750ml-2/p
masonline,7790070651068,212768,Vino Tinto Ruca Malen Capítulo Uno Malbec 750 Ml,Ruca Malen,10799.00,,,,https://www.masonline.com.ar/vino-tinto-ruca-malen-capitulo-uno-malbec-750ml-2/p
masonline,7790070760821,213760,Vino Tinto Nieto Senetiner Malbec 750 Ml,Nieto Senetiner,10299.00,,,,https://www.masonline.com.ar/vino-tinto-nieto-senetiner-malbec-750-ml-2/p
masonline,7790070760647,213749,Vino Tino Benjamin Nieto Blend Malbec Cabernet Sauvignon 750 Ml,Benjamin Nieto,5899.00,,,,https://www.masonline.com.ar/vino-tino-benjamin-nieto-blend-malbec-cabernet-sauvignon-750-ml-2/p
masonline,7790070760739,236423,Vino Rosado Emilia Dulce Natural 750 Ml,Emilia,8399.00,,,,https://www.masonline.com.ar/vino-rosado-emilia-dulce-natural-750-ml/p
masonline,7790070760845,213761,Vino Rosado Nieto Senetiner 750 Ml,Nieto Senetiner,10299.00,,,,https://www.masonline.com.ar/vino-rosado-nieto-senetiner-750-ml-2/p
masonline,7790070760920,213817,Vino Tinto Don Nicanor Malbec 750 Ml,Don Nicanor,17999.00,,,,https://www.masonline.com.ar/vino-tinto-don-nicanor-malbec-750-ml-2/p
masonline,7790070760937,213819,Vino Tinto Don Nicanor Cabernet Sauvignon 750 Ml,Don Nicanor,17999.00,,,,https://www.masonline.com.ar/vino-tinto-don-nicanor-cabernet-sauvignon-750-ml-2/p
masonline,7790070760777,216737,Vino Blanco Emilia Dulce Natural 750 Ml,Emilia,8399.00,,,,https://www.masonline.com.ar/vino-blanco-emilia-dulce-natural-750-ml-2/p
masonline,7790070760944,213820,Vino Tinto Don Nicanor Blend 750 Ml,Don Nicanor,17999.00,,,,https://www.masonline.com.ar/vino-tinto-don-nicanor-blend-750-ml-2/p
masonline,7790070760814,213759,Vino Tinto Nieto Senetiner Cabernet Sauvignon 750 Ml,Nieto Senetiner,10299.00,,,,https://www.masonline.com.ar/vino-tinto-nieto-senetiner-cabernet-sauvignon-750-ml-2/p
masonline,7790070764010,226325,Cocktail Espumante Emilia Clarea A Base De Vino  750 Ml,Emilia,10998.00,,,,https://www.masonline.com.ar/cocktail-espumante-emilia-clarea-a-base-de-vino-750-ml/p
masonline,7790070761033,213826,Espumante Nieto Senetiner Extra Brut 750 Ml,Nieto Senetiner,16499.00,,,,https://www.masonline.com.ar/espumante-nieto-senetiner-extra-brut-750-ml-2/p
masonline,7790070764027,226324,Cocktail Espumante Emilia Rose A Base De Vino  750 Ml,Emilia,10998.00,,,,https://www.masonline.com.ar/cocktail-espumante-emilia-rose-a-base-de-vino-750-ml/p
masonline,7790070764034,226323,Cocktail Espumante Emilia Sangría A Base De Vino 750 Ml,Emilia,10998.00,,,,https://www.masonline.com.ar/cocktail-espumante-emilia-sangria-a-base-de-vino-750-ml/p
masonline,7790070764041,226322,Cocktail Espumante Emilia Spritz A Base De Vino 750 Ml,Emilia,10998.00,,,,https://www.masonline.com.ar/cocktail-espumante-emilia-spritz-a-base-de-vino-750-ml/p
masonline,7790070760876,213243,Vino Tinto Nieto Senetiner Patrimonial Malbec Doc 750 Ml,Nieto Senetiner,13399.00,,,,https://www.masonline.com.ar/vino-tinto-nieto-senetiner-malbec-doc-750ml-2/p
masonline,7790079001031,11797,Mortadela Paladini Mini Bocha 300 G,Paladini,4649.00,,,,https://www.masonline.com.ar/mortadela-fliar-mini-paladini-x-300-gr-2/p
masonline,7790079000638,8486,Leberwurst Paladini 250 G,Paladini,3049.00,,,,https://www.masonline.com.ar/leberwurst-paladini-x-250-gr-2/p
masonline,7790070933638,220044,Café Instantáneo Arlistan 170 G,Arlistan,9799.00,4999.00,sim,,https://www.masonline.com.ar/cafe-instantaneo-arlistan-170-g-2/p
masonline,7790070933652,218549,Infusión A Base De Café Arlistan 50 G,Arlistan,3489.00,,,,https://www.masonline.com.ar/infusion-a-base-de-cafe-arlistan-50-g-2/p
masonline,7790070760876,213243,Vino Tinto Nieto Senetiner Patrimonial Malbec Doc 750 Ml,Nieto Senetiner,13399.00,,,,https://www.masonline.com.ar/vino-tinto-nieto-senetiner-malbec-doc-750ml-2/p
masonline,7790079010828,6193,Salchichas Paladini 6 U 225 G,Paladini,3259.00,,,,https://www.masonline.com.ar/salchichas-paladini-6-u-2/p
masonline,7790079018367,3654,Leberwurst Paladini A Las Finas Hierbas 200 G,Paladini,3359.00,,,,https://www.masonline.com.ar/leberwurst-a-las-finas-hierbas-paladini-x-200-gr-2/p
masonline,7790079022678,165911,Salchichón Con Jamón Paladini Familiar 300 Gr,Paladini,5359.00,,,,https://www.masonline.com.ar/salchichon-con-jamon-paladini-familiar-300-gr-2/p
masonline,7790079019159,2768,Jamón Cocido Natural L'Abratto Feteado 125 G,L'Abratto,6149.00,,,,https://www.masonline.com.ar/jamon-natural-feteado-labratto-125-gr-2/p
masonline,7790117000071,229021,Bolsas Para Residuos Asurin 30u 45 Cm X 60 Cm,Asurin,5129.00,,,,https://www.masonline.com.ar/bolsas-para-residuos-asurin-30u-45-cm-x-60-cm/p
masonline,7790079022609,158292,Mortadela Paladini Feteada 200 G,Paladini,5029.00,,,,https://www.masonline.com.ar/mortadela-paladini-fetas-finas-x-200-gr-2/p
masonline,7790079022593,158293,Jamón Cocido Paladini Feteado 200 G,Paladini,6949.00,,,,https://www.masonline.com.ar/jamon-cocido-paladini-fetas-finas-200-gr-2/p
masonline,7790079021619,139886,Jamón Cocido Paladini Permi Feteado 150 G,Paladini,4939.00,,,,https://www.masonline.com.ar/jamon-cocido-feteado-bajo-en-sodio-paladini-200-gr-2/p
masonline,7790117060679,11467,Bolsa Residuo Asurin 60x100 Consorcio Rollo 10u,Asurin,6979.00,,,,https://www.masonline.com.ar/bolsa-residuo-asurin-60x100-consorcio-rollo-10u-2/p
masonline,7790117000200,10772,Bolsas Para Residuos Asurín® Normal 45x60cm X 30u,Asurin,5129.00,,,,https://www.masonline.com.ar/bolsas-para-residuos-asurin-normal-45x60cm-x-30u-2/p
masonline,7790117000231,11339,Bolsas Para Residuos Asurín Mediana 50x70cm X 30u,Asurin,8039.00,,,,https://www.masonline.com.ar/bolsas-para-residuos-asurin-mediana-50x70cm-x-30u-2/p
masonline,7790117001481,233995,Paño Multiuso Skay Amarillo 34 Cm X 39 Cm 8 U,Skay,10419.00,,,,https://www.masonline.com.ar/pano-multiuso-skay-amarillo-34-cm-x-39-cm-8-u/p
masonline,7790117000422,18235,Separadores Para Freezer Separata  19x25cm X 100u,Separata,4209.00,,,,https://www.masonline.com.ar/separadores-para-freezer-separata-19x25cm-x-100u-2/p
masonline,7790117001825,228134,Bolsas Para Perro Asurin Con Porta Bolsa 40u,Asurin,10119.00,,,,https://www.masonline.com.ar/bolsas-para-perro-asurin-con-porta-bolsa-40u/p
masonline,7790117002679,35047,Bolsa De Residuos Cierra Facil Consorcio Verde Asurin 60x95,Asurin,8439.00,,,,https://www.masonline.com.ar/bolsa-de-residuos-cierra-facil-consorcio-verde-asurin-60x95-2/p
masonline,7790117003430,231716,Paño Multiuso Skay Rollo 1u,Skay,18339.00,,,,https://www.masonline.com.ar/pano-multiuso-skay-rollo-1u/p
masonline,7790117060532,149625,Rollo Aluminio Separata 5mts X 28cm,Separata,3859.00,,,,https://www.masonline.com.ar/rollo-aluminio-separata-5mts-x-28cm-2/p
masonline,7790117002310,149586,Bolsas Para Horno Separata 30x45cm X10u,Separata,4999.00,,,,https://www.masonline.com.ar/bolsas-para-horno-separata-30x45cm-x10u-2/p
masonline,7790117061294,12392,Bolsa Residuo Asurin 34x38 Baño Fragancia Lavanda 30u.,Asurin,3129.00,,,,https://www.masonline.com.ar/bolsa-residuo-asurin-34x38-bano-fragancia-lavanda-30u-2/p
masonline,7790117061270,8377,Bolsa Residuo Asurin 28x30 Cocina Rollo 50u.,Asurin,3769.00,,,,https://www.masonline.com.ar/bolsa-residuo-asurin-28x30-cocina-rollo-50u-2/p
masonline,7790117061812,157809,Bolsa De Residuos Asurin 50x70 30u Fragancia Limon,Asurin,8039.00,,,,https://www.masonline.com.ar/bolsa-de-residuos-asurin-50x70-30u-fragancia-limon-2/p
masonline,7790117000200,10772,Bolsas Para Residuos Asurín® Normal 45x60cm X 30u,Asurin,5129.00,,,,https://www.masonline.com.ar/bolsas-para-residuos-asurin-normal-45x60cm-x-30u-2/p
masonline,7790117061805,115210,Bolsa De Residuos Asurin 45x60 30u Fragancia Limón,Asurin,5129.00,,,,https://www.masonline.com.ar/bolsas-para-residuos-asurin-banderola-normal-45x60cm-x30u-2/p
masonline,7790132098459,4226,Lavandina Ayudín Original 1 Lt,Ayudin,1459.00,,,,https://www.masonline.com.ar/lavandina-tradicional-ayudin-1-lt-2/p
masonline,7790117061546,149624,Bolsas Herméticas Separata Multiuso Con Cierre A Presión 18x20cm X 8u,Separata,3449.00,,,,https://www.masonline.com.ar/bolsas-hermeticas-separata-multiuso-con-cierre-a-presion-18x20cm-x-8u-2/p
masonline,7790139002879,1034,Fernet 1882 750 Ml,1882,11199.00,,,,https://www.masonline.com.ar/fernet-1882-750-cc-2/p
masonline,7790117061546,149624,Bolsas Herméticas Separata Multiuso Con Cierre A Presión 18x20cm X 8u,Separata,3449.00,,,,https://www.masonline.com.ar/bolsas-hermeticas-separata-multiuso-con-cierre-a-presion-18x20cm-x-8u-2/p
masonline,7790117061843,161665,Bolsas Para Residuos Asurín® Mediana Cierra Fácil Aroma Limón 50x65cm X20u,Asurin,7549.00,,,,https://www.masonline.com.ar/bolsas-para-residuos-asurin-mediana-cierra-facil-aroma-limon-50x65cm-x20u-2/p
masonline,7790117061836,161666,Bolsas Para Residuos Asurín® Normal Cierra Fácil Aroma Limón 45x55cm X20u,Asurin,5059.00,,,,https://www.masonline.com.ar/bolsas-para-residuos-asurin-normal-cierra-facil-aroma-limon-45x55cm-x20u-2/p
masonline,7790139002886,227678,Fernet 1882 450 Ml,1882,7349.00,,,,https://www.masonline.com.ar/fernet-1882-450-ml/p
masonline,7790117061973,242166,Bolsa Flex Cierre Fácil Mediana 50x65 Cm 20 U,Asurin,11009.00,,,,https://www.masonline.com.ar/bolsa-flex-cierre-facil-mediana-50x65-cm-20-u/p
masonline,7790189000177,1672,Vino Cabernet Sauvignon Don David 750ml,Don David,10799.00,,,,https://www.masonline.com.ar/vino-cabernet-sauvignon-don-david-750-cc-2/p
masonline,7790132009158,2252,Destapacañerías Plomero Líquido 1 L,Plomero Liquido,8039.00,,,,https://www.masonline.com.ar/destapacanerias-plomero-liquido-1-l-2/p
masonline,7790189042030,956,Vino Cabernet Sauvignon Reserva Don David 750cc,Don David,14589.00,,,,https://www.masonline.com.ar/vino-cabernet-sauvignon-reserva-don-david-750cc-2/p
masonline,7790189000023,232819,Vino Blanco Don David Torrontes 750 Ml,Don David,10799.00,,,,https://www.masonline.com.ar/vino-blanco-don-david-torrontes-750-ml/p
